9.770000,9.761100,6.981700,6.982650,5.715821,4.953587,4.426798,4.042675,3.743545,3.502283,3.302161,3.132693,2.986353,2.858004,8.049175,6.258590,5.291570,4.667971,4.222889,3.887284,3.617437,3.396969,3.213812,3.057624,2.921100
0.001000,0.000300,0.000300,0.000400,0.000005,0.000009,0.000004,0.000006,0.000003,0.000004,0.000004,0.000003,0.000002,0.000002,0.000100,0.000010,0.000010,0.000007,0.000007,0.000004,0.000005,0.000004,0.000006,0.000003,0.000300
