
200.0,1.8608877379,0.0024067640
495.5,1.8611746758,0.0024051794
695.8,1.8604732721,0.0024052085
579.9,1.8624898077,0.0024057024
656.1,1.8621391059,0.0024048889
896.8,1.8613492472,0.0024055616
401.6,1.8590772773,0.0024057350
601.6,1.8610139375,0.0024049420
361.9,1.8609751982,0.0024378441
285.7,1.8609993249,0.0024046855
169.9,1.8618083505,0.0024401237
246.1,1.8620414673,0.0024357661
