mass_A
t	x
0.0	19.845644983461966
0.05000000000000002	-5.04314916374571
0.09999999999999999	-29.422202553550477
0.15	-53.08174048399425
0.2	-75.02179586214626
0.25	-94.409243038011
0.3	-111.22294571618815
0.35000000000000003	-124.90856696905783
0.4	-134.40846907375342
0.45000000000000007	-141.02307443118755
0.5000000000000001	-143.8340722458315
0.5499999999999999	-141.96030875242658
0.6	-136.3314297500079
0.6499999999999999	-127.8080052946103
0.7	-115.43744593034452
0.75	-99.80225144693529
0.7999999999999999	-81.88841715692931
0.85	-61.68164806476736
0.8999999999999999	-39.73770467361308
0.9499999999999998	-16.889332765758667
0.9999999999999999	6.813570948424541
1.05	30.646465747178382
1.1	53.15216696143116
1.1500000000000001	74.02994958663376
1.2	93.09263041789839
1.25	109.75992710158792
1.3	122.9789981446327
1.35	132.5793631519762
1.4000000000000001	138.33825243904758
1.45	139.8024175327695
1.5	137.1214855399683
1.55	130.14752593172855
1.6	118.92754643011452
1.6500000000000001	103.89827608929946
1.7	85.95503818666103
1.75	65.45371852801773
1.8	42.7582169161316
1.85	18.73134788739739
1.9000000000000001	-5.744061743403876
1.95	-30.02216101641838
2.0000000000000004	-53.20227837713392
2.05	-74.96241834771658
2.0999999999999996	-94.44876603102952
2.15	-110.77296407462197
2.1999999999999997	-124.09349331606339
2.25	-134.1304322123469
2.3	-140.40494728823384
2.3499999999999996	-142.48737825237734
2.4	-140.834490186706
2.4499999999999997	-135.4189219049558
2.5	-126.32629091952637
2.55	-114.11218441181236
2.5999999999999996	-98.62624113660948
2.65	-80.23853752177948
2.6999999999999997	-60.13088365708202
2.75	-38.312282983918834
2.8	-15.281497228709071
2.8499999999999996	8.22954907314093
2.9	31.675802053552758
2.9499999999999997	54.05722421629119
3.0	74.66060181560923
3.05	93.5625893753286
3.0999999999999996	109.98030087656699
3.15	123.005072130978
3.1999999999999997	132.14708846022316
3.25	137.52399855531772
3.3	139.01953478005842
3.3499999999999996	136.440303379751
3.4	129.3552582418064
3.4499999999999997	118.27920659049781
3.5	103.61606540516985
3.55	85.85358153050348
3.5999999999999996	65.38319129203754
3.65	42.81251630239822
3.6999999999999997	18.72299144255274
3.75	-5.778058507759198
3.8	-29.898664305999006
3.8499999999999996	-53.15993776402124
3.9	-74.95980307268306
3.9499999999999997	-94.22019119537364
3.9999999999999996	-110.53455592549173
4.05	-123.98102476605001
4.1000000000000005	-133.98860419831934
4.15	-140.0275969324995
4.2	-142.33779195085745
4.25	-140.58445281961187
4.3	-135.03779929441876
4.3500000000000005	-126.05281601838814
4.4	-113.848699350153
4.45	-98.21661000819617
4.5	-80.12668984063995
4.55	-60.02263682522525
4.6000000000000005	-38.27151854527901
4.65	-15.185490045101432
4.7	8.274369750378156
4.75	31.627647394780325
4.8	53.86721387624445
4.8500000000000005	74.71780593872055
4.9	93.34938426330078
4.95	109.76424640728365
5.0	122.75484728360053
5.05	131.91332069168485
5.1000000000000005	137.27476225818899
5.15	138.7018197814405
5.2	135.84697678432454
5.25	128.805521819216
5.3	117.75854826823232
5.3500000000000005	102.96981220129842
5.4	85.07001305730901
5.45	64.84866317804668
5.5	42.073834168261925
5.55	17.92441207749735
5.6000000000000005	-6.258952608988324
5.65	-30.2402843750709
5.7	-53.42422851846911
5.75	-74.91332939186893
5.8	-94.20179512718809
5.8500000000000005	-110.64307239741353
5.9	-123.67313308706198
5.95	-133.465087017802
6.0	-139.84771647849593
6.05	-142.07707483473413
6.1000000000000005	-140.22521614106657
6.15	-134.90576766670446
6.2	-126.07921185679149
6.25	-113.75954806354068
6.3	-98.33229290413934
6.3500000000000005	-80.26173909235158
6.4	-60.1663065826784
6.45	-38.33962570551327
6.5	-15.480243966172992
6.55	7.973615338750307
6.6000000000000005	31.246028142281403
6.65	53.37381479941874
6.7	74.10934985537281
6.75	92.83033189580968
6.8	108.81635535640001
6.8500000000000005	121.86293288295192
6.9	130.99107109319007
6.95	136.16380645347934
7.0	137.59946437415866
7.05	134.8701674496306
7.1000000000000005	127.79977990032128
7.15	116.81520162054815
7.2	102.23677693724599
7.25	84.47778618907469
7.3	64.0823170401658
7.3500000000000005	41.66341894039803
7.4	17.828371244325382
7.45	-6.398213027939477
7.5	-30.30050951297912
7.55	-53.26703245142343
7.6000000000000005	-74.7239695107061
7.65	-93.90200752446842
7.7	-110.22981419745017
7.75	-123.32587376367675
7.8	-133.07192061088338
7.8500000000000005	-139.20104376466745
7.9	-141.3555285689964
7.95	-139.62377150509192
8.000000000000002	-134.16866368050964
8.05	-125.18459143244544
8.100000000000001	-112.896472700212
8.149999999999999	-97.5962981082686
8.2	-79.48291325712049
8.25	-59.24345734010362
8.299999999999999	-37.66583027616403
8.35	-14.973171984479649
8.399999999999999	8.449793247903386
8.45	31.77142360478038
8.5	53.80621011571563
8.549999999999999	74.75186378478887
8.6	93.14421809461751
8.649999999999999	109.07235533849487
8.7	122.02619977239206
8.75	131.19447634888368
8.799999999999999	136.3692905064029
8.85	137.89743901041712
8.899999999999999	135.03687939690056
8.95	127.911282859321
9.0	116.89346358795834
9.049999999999999	102.27721151140148
9.1	84.3445255729412
9.149999999999999	63.95463613159339
9.2	41.6412615424064
9.25	17.804023726948827
9.299999999999999	-6.451932934503219
9.35	-30.159513786234555
9.399999999999999	-53.17523978869755
9.45	-74.2915174378065
9.5	-93.25168572913546
9.549999999999999	-109.78915891560106
9.6	-122.9604736777604
9.649999999999999	-132.37920998359547
9.7	-138.4036099774083
9.75	-140.47924467192328
9.799999999999999	-138.81168815319117
9.85	-133.36723626259064
9.899999999999999	-124.49215725318513
9.95	-112.01621428542816
10.0	-96.69484225841992
10.049999999999999	-79.04718328418701
10.1	-59.09604246861099
10.149999999999999	-37.20696725207753
10.2	-14.75264853189637
10.25	8.25374601098153
10.299999999999999	31.572698721396108
10.35	53.73832012007759
10.399999999999999	74.00897775082265
10.45	92.64896124339592
10.5	108.71795842769794
10.549999999999999	121.26306524252007
10.6	130.49901473260914
10.649999999999999	136.07015891851646
10.7	137.38331340711252
10.75	134.37203727618126
10.799999999999999	127.68635832704436
10.85	116.890503647575
10.899999999999999	102.0389707195798
10.95	84.52111717630126
11.0	64.47484553086363
11.049999999999999	41.98327045059685
11.1	18.42170895098829
11.149999999999999	-5.563427173901545
11.2	-29.486601926726706
11.25	-52.5597843520126
11.299999999999999	-73.66788390287329
11.35	-92.85590176418216
11.399999999999999	-109.15257834525974
11.45	-122.02949542251994
11.5	-131.73656179297828
11.549999999999999	-137.81765715920577
11.6	-139.73084065244572
11.649999999999999	-138.06176930411462
11.7	-132.7480904976579
11.75	-123.53168199781479
11.799999999999999	-111.06243274715834
11.85	-96.06427369744492
11.899999999999999	-78.2389526397071
11.95	-57.89307809694199
12.0	-36.38972661216812
12.049999999999999	-13.983463498852956
12.1	9.416584602789698
12.149999999999999	32.614615461068894
12.2	54.28241139040463
12.25	74.96097201213038
12.299999999999999	93.45043807476341
12.35	109.12608702920855
