0.0	-36.625
0.05000000000000002	-20.22636842418177
0.09999999999999999	-2.580899581933977
0.15	15.904926901133535
0.2	33.31111714856104
0.25	49.05831039507768
0.3	63.6274804369437
0.35000000000000003	75.95794383090958
0.4	85.38358471061116
0.45000000000000007	91.50387519997986
0.5000000000000001	94.12001991659167
0.5499999999999999	92.79656808381253
0.6	88.28341038529214
0.6499999999999999	80.63645777564881
0.7	69.2526896461448
0.75	54.9519456847587
0.7999999999999999	39.35848276879938
0.85	21.890059990578834
0.8999999999999999	3.494750734128729
0.9499999999999998	-14.980629139072846
0.9999999999999999	-32.639271677941906
1.05	-49.006889592917275
1.1	-63.09737528721075
1.1500000000000001	-74.97900307569029
1.2	-84.1021455015395
1.25	-89.63634490190418
1.3	-91.70678281029365
1.35	-90.82001320970016
1.4000000000000001	-86.70401776327571
1.45	-79.29666429966807
1.5	-68.88082474892627
1.55	-55.866900152003495
1.6	-40.710620156827986
1.6500000000000001	-24.40944972806392
1.7	-6.991123863317739
1.75	11.144066906690682
1.8	28.77552057782043
1.85	45.20626504458164
1.9000000000000001	60.25028470745502
1.95	73.29871507973183
2.0000000000000004	83.50781874161294
2.05	90.61414889770418
2.0999999999999996	94.12561912392562
2.15	94.16104736082195
2.1999999999999997	91.06446267367033
2.25	84.23298097690645
2.3	73.85239430296315
2.3499999999999996	60.71117410842544
2.4	45.44938919291178
2.4499999999999997	28.340280558368818
2.5	10.288605132818589
2.55	-8.156763869802148
2.5999999999999996	-26.405443723535427
2.65	-43.25082740692699
2.6999999999999997	-58.037938984713946
2.75	-70.78567831890848
2.8	-80.99338747846349
2.8499999999999996	-87.64214147079792
2.9	-91.0512498338444
2.9499999999999997	-91.23302740632539
3.0	-88.14289260135263
3.05	-81.9178294187135
3.0999999999999996	-72.51657313090487
3.15	-60.32964041907394
3.1999999999999997	-46.04437522551336
3.25	-30.187979647218413
3.3	-13.196171140415913
3.3499999999999996	4.659904059492646
3.4	22.31277809105086
3.4499999999999997	39.128376597133354
3.5	54.43324449237235
3.55	68.03177692715104
3.5999999999999996	79.41041011669193
3.65	87.62550837819629
3.6999999999999997	92.36336666632252
3.75	93.66076941275026
3.8	91.5107423480722
3.8499999999999996	85.81771582363291
3.9	76.42856217191002
3.9499999999999997	64.3144630657984
3.9999999999999996	49.7030160365905
4.05	33.3204711023771
4.1000000000000005	15.621819335876921
4.15	-2.766062622325933
4.2	-21.071288982441956
4.25	-38.140648785964345
4.3	-53.61070770496298
4.3500000000000005	-67.06479333356197
