mass_A
t	x
0.0	4.065569272976688
0.016666666666666666	4.0660032738795735
0.03333333333333333	4.068254798400176
0.05	4.066179838174321
0.06666666666666667	5.934572640522674
0.08333333333333333	7.728228517800574
0.1	9.390013301339991
0.11666666666666667	10.396977880693953
0.13333333333333333	11.067287442750853
0.15	11.489193909933078
0.16666666666666666	11.266173317300343
0.18333333333333332	10.970430641949406
0.2	10.440763388121468
0.21666666666666667	9.263285134418993
0.23333333333333334	7.998972094944293
0.25	6.667145564993575
0.26666666666666666	5.4262180634484025
0.2833333333333333	3.4889240414843243
0.3	1.283332139892707
0.31666666666666665	-0.8476586437362812
0.3333333333333333	-2.897785308511345
0.35	-4.967772005997006
0.36666666666666664	-6.964093520768415
0.3833333333333333	-8.85929247610693
0.4	-10.639123343923075
0.4166666666666667	-12.267505369619755
0.43333333333333335	-13.12453272035384
0.45	-13.84908699716857
0.4666666666666667	-14.427051342382015
0.48333333333333334	-14.181109177416488
0.5	-13.868703728044977
0.5166666666666666	-13.41992460477627
0.5333333333333333	-12.292887545960923
0.55	-11.031303246459402
0.5666666666666667	-9.686126193174346
0.5833333333333334	-8.304945431386955
0.6	-6.363402553011724
0.6166666666666667	-4.256063622660179
0.6333333333333333	-2.003080282048927
0.65	0.09546226575162109
0.6666666666666666	2.1446092319077366
0.6833333333333333	4.135019956457427
0.7	5.981415209056536
0.7166666666666667	7.831616723759112
0.7333333333333333	9.54518662691288
0.75	10.41303014624981
0.7666666666666666	11.08907908063236
0.7833333333333333	11.688747172808462
0.8	12.199303584667746
0.8166666666666667	12.100778351268332
0.8333333333333334	11.807423830065545
0.85	11.376512341262696
0.8666666666666667	10.280819986911126
0.8833333333333333	8.989073016702662
0.9	7.588464176929733
0.9166666666666666	6.194340241123655
0.9333333333333333	4.232858032440049
0.95	2.0982679330195424
0.9666666666666667	-0.021937081193073027
0.9833333333333333	-2.069789573673347
1.0	-4.0921221819408515
1.0166666666666666	-5.961021129838741
1.0333333333333332	-7.697012655815342
1.05	-9.436835973813402
1.0666666666666667	-11.091191717453
1.0833333333333333	-11.987345874969265
1.1	-12.689392889260603
1.1166666666666667	-13.301584914888622
1.1333333333333333	-13.126411883428545
1.15	-12.868995864559395
1.1666666666666667	-12.442446697539253
1.1833333333333333	-11.924720889911555
1.2	-10.796534849549744
1.2166666666666666	-9.538583150976592
1.2333333333333334	-8.134160001919042
1.25	-6.111540058987089
1.2666666666666666	-4.017521704160231
1.2833333333333332	-1.9001820176616775
1.3	0.11084276617617661
1.3166666666666667	2.1268457847146465
1.3333333333333333	4.096019869620022
1.35	5.908206290470048
1.3666666666666667	7.629440141612008
1.3833333333333333	9.305663834401287
1.4	10.23592171243115
1.4166666666666667	10.99112635421693
1.4333333333333333	11.635599945661738
1.45	12.165367282639636
1.4666666666666666	12.077888787041616
1.4833333333333334	11.750122570383724
1.5	11.249425656564028
1.5166666666666666	10.106620383184463
1.5333333333333332	8.797285028320346
1.55	7.377824489439547
1.5666666666666667	5.361189527562885
1.5833333333333333	3.23566190413635
1.6	1.1147450236597365
1.6166666666666667	-0.9882464348439157
1.6333333333333333	-2.9295247015949144
1.65	-4.889135930485168
1.6666666666666667	-6.7948599828715714
1.6833333333333333	-8.518373165035086
1.7	-10.2032565364417
1.7166666666666666	-11.236108567698011
1.7333333333333334	-11.92558375843521
1.75	-12.580329808562396
1.7666666666666666	-13.200689756591487
1.7833333333333332	-13.013815446173567
1.8	-12.693049244491931
1.8166666666666667	-12.277082393244768
1.8333333333333333	-11.056945979542661
1.8499999999999999	-9.728937603281793
1.8666666666666667	-8.424041936943354
1.8833333333333333	-6.313917445790651
1.9	-4.191586173554697
1.9166666666666667	-2.1396710338102025
1.9333333333333333	0.013074617263100663
1.95	2.0372148854434045
1.9666666666666666	3.9462493836581416
1.9833333333333334	5.899585421435461
2.0	7.729750151505073
2.0166666666666666	9.431764306852756
2.033333333333333	10.508250480544007
2.05	11.255824534839007
2.0666666666666664	11.892593323202675
2.0833333333333335	12.490383312634322
2.1	12.312177964505167
2.1166666666666667	11.950225214748457
2.1333333333333333	11.529350713391523
2.15	10.377989153209342
2.1666666666666665	8.990441132884825
2.183333333333333	7.718817532402795
2.2	6.356374416956953
2.216666666666667	4.312861323197467
2.2333333333333334	2.263640402719318
2.25	0.15338611446600225
2.2666666666666666	-1.9364386104793994
2.283333333333333	-3.8719792935792725
2.3	-5.770454333156636
2.3166666666666664	-7.68933620737738
2.3333333333333335	-9.347201040724258
2.35	-10.366569788985316
2.3666666666666667	-11.256460159820904
2.3833333333333333	-11.844814226356675
2.4	-12.442263220933796
2.4166666666666665	-13.080547854345241
2.433333333333333	-12.887463540563772
2.45	-12.427307307027775
2.466666666666667	-11.362317754946787
2.4833333333333334	-9.979825630720939
2.5	-8.623291502665438
2.5166666666666666	-7.370722943073531
2.533333333333333	-5.34730576615425
2.55	-3.2252196687046535
2.5666666666666664	-1.1907637204524235
2.5833333333333335	0.9694866984603436
2.6	3.003535718876833
2.6166666666666667	4.885740084908207
2.6333333333333333	6.882368759970859
2.65	8.724413414542198
2.6666666666666665	10.33729021874285
2.683333333333333	11.388360870978204
2.7	12.112231950932426
2.716666666666667	12.652850033425352
2.7333333333333334	13.24855436456778
2.75	13.102237899555462
2.7666666666666666	12.698673002873761
2.783333333333333	12.334746122648312
2.8	11.208416934967602
2.8166666666666664	9.85159192093738
2.8333333333333335	8.562665329055335
2.85	6.565052034130872
2.8666666666666667	4.346649339356588
2.8833333333333333	2.2533683171009216
2.9	0.17561956840739867
2.9166666666666665	-1.968328834246563
2.933333333333333	-3.8909275293554515
2.95	-5.763883759983742
2.966666666666667	-7.668897230097173
2.9833333333333334	-9.31876695229073
3.0	-10.25656594468171
3.0166666666666666	-11.114651588330617
3.033333333333333	-11.72289145811385
3.05	-12.198731257559075
3.0666666666666664	-12.183002383482062
3.0833333333333335	-11.795128079305812
3.1	-11.3071413397181
3.1166666666666667	-10.288525848576228
3.1333333333333333	-8.971925924322136
3.15	-7.571134413016011
3.1666666666666665	-6.362689331878528
3.183333333333333	-4.314484906936457
3.2	-2.175048961987727
3.216666666666667	-0.15765575583071723
3.2333333333333334	1.9940211387813065
3.25	4.023835595411811
3.2666666666666666	5.841328975594365
3.283333333333333	7.779627108411091
3.3	9.562455845222644
3.3166666666666664	10.463648055065619
3.3333333333333335	11.284243440252169
3.35	11.990971593155678
3.3666666666666667	12.480038014405295
3.3833333333333333	12.382418751941259
3.4	12.124923023176848
3.4166666666666665	11.630366636077724
3.433333333333333	11.22211562029105
3.4499999999999997	10.126704414861138
3.466666666666667	8.808687788142834
3.4833333333333334	7.510845406197461
3.5	5.553013978637182
3.5166666666666666	3.287426741754757
3.533333333333333	1.1940419429071767
3.55	-0.8579207333297063
3.5666666666666664	-2.9680030771241945
3.5833333333333335	-4.839145135209094
3.6	-6.658169984219626
3.6166666666666667	-8.54196819401983
3.6333333333333333	-10.104325109566275
3.65	-11.038486542709165
3.6666666666666665	-11.903146762920471
3.683333333333333	-12.499010974317628
3.6999999999999997	-13.029891213373503
3.716666666666667	-12.994593297322467
3.7333333333333334	-12.684704539167797
3.75	-12.097181240609189
3.7666666666666666	-11.083801578504108
3.783333333333333	-9.789966900994386
3.8	-8.367791801987778
3.8166666666666664	-6.502260564104745
3.8333333333333335	-4.9943887219876615
3.85	-2.985607903171399
3.8666666666666667	-1.0202502082258889
3.8833333333333333	1.0471223849863236
3.9	3.046208419130096
3.9166666666666665	4.855424199828917
3.933333333333333	6.699672441532641
3.9499999999999997	8.48149581665956
3.966666666666667	9.368414346045881
3.9833333333333334	10.178316639164677
4.0	10.883252327654304
4.016666666666667	11.380730425768434
4.033333333333333	11.270895036908598
4.05	11.040371852582666
4.066666666666666	10.53922798563616
4.083333333333333	9.454347177427792
4.1	8.132042375994502
4.116666666666666	6.713210408950658
4.133333333333333	5.440805659288571
4.15	3.4812336417232927
4.166666666666667	1.2739392073136742
4.183333333333334	-0.7942726900708408
4.2	-2.7882305479306524
4.216666666666667	-4.840563786325902
4.233333333333333	-6.68589903404802
4.25	-8.49159254489291
4.266666666666667	-10.343507097295344
4.283333333333333	-11.267743288208976
4.3	-12.004098406891785
4.316666666666666	-12.773677053436813
4.333333333333333	-13.346788838256998
4.35	-13.145597498324491
4.366666666666666	-12.911525035306
4.383333333333333	-12.57117327629851
4.4	-11.964386174889512
4.416666666666667	-10.955796901815802
4.433333333333334	-9.697100870232589
4.45	-8.2516137460413
4.466666666666667	-6.422391494798603
4.483333333333333	-4.221594407724751
4.5	-2.040553835478022
4.516666666666667	-0.02805795546697709
4.533333333333333	2.003276887361551
4.55	3.950659164121589
4.566666666666666	5.758912362572005
4.583333333333333	7.59975295667391
4.6	9.330075792454068
4.616666666666666	10.207134743183701
4.633333333333333	11.025732688412631
4.65	11.702646968745967
4.666666666666667	12.231000554489924
4.683333333333334	12.128210303034393
4.7	11.85369065385828
4.716666666666667	11.319922050677746
4.733333333333333	10.234089886886522
4.75	8.964666239419216
4.766666666666667	7.5341953401012915
4.783333333333333	5.488124920171231
4.8	3.3535702578115547
4.816666666666666	1.1766597355958766
4.833333333333333	-0.8342132257120056
4.85	-2.8037985055075865
4.866666666666666	-4.7816168993726365
4.883333333333333	-6.6446641013604335
4.9	-8.372304348816101
4.916666666666667	-9.559120222964452
4.933333333333334	-11.037290163676744
4.95	-11.935119388651572
4.966666666666667	-12.704319581250502
4.983333333333333	-13.27369268668616
5.0	-13.07244309661803
5.016666666666667	-12.776727513863875
5.033333333333333	-12.278368919653303
5.05	-11.0641970607752
5.066666666666666	-9.875972729895238
5.083333333333333	-8.57381548104047
5.1	-7.222787830780305
5.116666666666666	-5.296724560206826
5.133333333333333	-3.236466576564453
5.15	-1.0865955396606637
5.166666666666667	0.8838394554243791
5.183333333333334	2.9329325285123105
5.2	4.897984094715753
5.216666666666667	6.707780238109308
5.233333333333333	8.449520482663672
5.25	9.518333273507437
5.266666666666667	10.231318911718233
5.283333333333333	10.95577105345825
5.3	11.564231341865593
5.316666666666666	11.34912038098554
5.333333333333333	11.10269513822766
5.35	10.66188114575641
5.366666666666666	10.17063741899409
5.383333333333333	9.086458144915298
5.4	7.817095177001875
5.416666666666667	6.450794386615371
5.433333333333334	4.510385142530367
5.45	2.389609926979574
5.466666666666667	0.22514914428410293
5.483333333333333	-1.808888004190294
5.5	-3.7322170390476117
5.516666666666667	-5.74419912650103
5.533333333333333	-7.599136628523638
5.55	-9.325564085228393
5.566666666666666	-10.457554115639368
5.583333333333333	-11.896244646858236
5.6	-12.789011803698486
5.616666666666666	-13.474462505281679
5.633333333333333	-14.003915325667492
5.65	-13.837310863323864
5.666666666666667	-13.54007729026955
5.683333333333334	-13.071272318782121
5.7	-11.915179830956731
5.716666666666667	-10.7575900070604
5.733333333333333	-9.409355444838354
5.75	-7.417786069380497
5.766666666666667	-5.296638399342783
5.783333333333333	-3.205666658476275
5.8	-1.0523467217948337
5.816666666666666	0.9574979887727295
5.833333333333333	2.953805466687072
5.85	4.869346300673328
5.866666666666666	6.589895398628869
5.883333333333333	8.352461544905168
5.9	9.38462825969009
5.916666666666667	10.0879256291621
5.933333333333334	10.745627316064258
5.95	11.349551376373086
5.966666666666667	11.165876272012724
5.983333333333333	10.913473984425366
6.0	10.503167415097778
6.016666666666667	9.34253836753112
6.033333333333333	8.098096648959825
6.05	6.779487454421883
6.066666666666666	5.380096008552073
6.083333333333333	3.4184274926013813
6.1	1.3496375023248675
6.116666666666666	-0.7690225546391503
6.133333333333333	-2.7510460565629273
6.15	-4.725288115726016
6.166666666666667	-6.686427312916976
6.183333333333334	-8.54376838797134
6.2	-10.21229122368726
6.216666666666667	-11.235375436757579
6.233333333333333	-12.042729765746685
6.25	-12.671357146640162
6.266666666666667	-13.25654825731226
6.283333333333333	-13.157029723732933
6.3	-12.790962174734545
6.316666666666666	-12.453349975379979
6.333333333333333	-12.001228149100598
6.35	-10.907471425971153
6.366666666666666	-9.700852961316286
6.383333333333333	-8.410390308342471
6.4	-6.358911163619155
6.416666666666667	-4.2665984662248775
6.433333333333334	-2.096393388643378
6.45	-0.02629773816255465
6.466666666666667	1.9112450534835261
6.483333333333333	3.805890041303087
6.5	5.721819026811772
6.516666666666667	7.434408805741555
6.533333333333333	8.453913338806046
6.55	9.263992654047343
6.566666666666666	9.956760571757513
6.583333333333333	10.609165954632772
6.6	11.239083789327992
6.616666666666666	11.069869976549967
6.633333333333333	10.78672222464013
6.6499999999999995	10.312970678413762
6.666666666666667	9.208463251543094
6.683333333333334	7.904184383201141
6.7	6.607648103049314
6.716666666666667	5.230051512589284
6.733333333333333	3.315254841360911
6.75	1.2794880627367888
6.766666666666667	-0.7679808104055041
6.783333333333333	-2.7785206669501576
6.8	-4.715710734688855
6.816666666666666	-6.632562403668771
6.833333333333333	-8.435543499650578
6.85	-10.119449735648573
6.866666666666666	-11.154580861374257
6.883333333333333	-11.944404538675997
6.8999999999999995	-12.54697837548514
6.916666666666667	-13.09983023880693
6.933333333333334	-13.015409834454942
6.95	-12.687415939115908
6.966666666666667	-12.270471654851178
6.983333333333333	-11.19396109102945
7.0	-9.919941317755558
7.016666666666667	-8.668296791604917
7.033333333333333	-7.332112466477554
7.05	-5.3049683442441165
7.066666666666666	-3.2402480924004067
7.083333333333333	-1.1164044323175517
7.1	0.9317866890811501
7.116666666666666	2.8474577675059436
7.133333333333333	4.741110844185698
7.1499999999999995	6.586531130519745
7.166666666666667	8.275506841661127
7.183333333333334	9.285458598639309
7.2	10.115156627388217
7.216666666666667	10.78876053212474
7.233333333333333	11.401870848586611
7.25	11.346883943704825
7.266666666666667	11.052129596521922
7.283333333333333	10.595711384541517
7.3	10.205266543663924
7.316666666666666	9.062292813031775
7.333333333333333	7.757641096335647
7.35	6.424804703453162
7.366666666666666	4.44067478256602
