mass_A
t	x
0.26666666666666666	65.25
0.2833333333333333	61.691002955912836
0.3	57.7293098331794
0.3166666666666667	53.42164828874729
0.33333333333333337	48.9043306707199
0.35000000000000003	44.12929643353277
0.3666666666666667	39.07551077082803
0.38333333333333336	33.57389603145987
0.4	28.09031557633739
0.4166666666666667	22.36838016167394
0.4333333333333333	16.430835370844306
0.45000000000000007	10.448940432800896
0.4666666666666667	4.409300604869941
0.48333333333333334	-1.685456990049488
0.5000000000000001	-7.751509979564446
0.5166666666666666	-13.775851456709063
0.5333333333333333	-19.741161405260698
0.5499999999999999	-25.652891841043242
0.5666666666666667	-31.40094758295254
0.5833333333333333	-36.991852462384884
0.6	-42.3577066251172
0.6166666666666666	-47.5992339214244
0.6333333333333333	-52.532785155315764
0.6499999999999999	-57.16333263197566
0.6666666666666666	-61.354790313480635
0.6833333333333332	-65.36362687562155
0.7	-68.89944770280232
0.7166666666666667	-72.06572517906466
0.7333333333333333	-74.83186794589915
0.75	-77.39264831846208
0.7666666666666666	-79.5432931928579
0.7833333333333333	-81.2664600930076
0.7999999999999999	-82.62707415630734
0.8166666666666667	-83.43318276672431
0.8333333333333333	-83.71283054533626
0.85	-83.6593190363937
0.8666666666666666	-83.022490729276
0.8833333333333333	-81.93333913704134
0.8999999999999999	-80.59375027900637
0.9166666666666666	-78.78749670244156
0.9333333333333332	-76.64369975925916
0.9499999999999998	-74.03871953163866
0.9666666666666667	-71.05797286958182
0.9833333333333334	-67.69340417452258
0.9999999999999999	-63.985521588342294
1.0166666666666666	-59.8871113940304
1.0333333333333334	-55.637607522281485
1.05	-51.0073147663702
1.0666666666666667	-46.10213116553723
1.0833333333333335	-40.97212774354057
1.1	-35.74791921488105
1.1166666666666667	-30.29142959547221
1.1333333333333333	-24.795936939886474
1.1500000000000001	-19.003057675203763
1.1666666666666667	-13.044944862257523
1.1833333333333333	-7.142518238013054
1.2	-1.1090104417652924
1.2166666666666668	4.886077497174199
1.2333333333333334	10.710166244048423
1.25	16.39216531159002
1.2666666666666668	22.085256892524967
1.2833333333333334	27.51623715763975
1.3	32.95268641217689
1.3166666666666667	38.238305476571895
1.3333333333333335	43.27117711486176
1.35	48.13725424161737
1.3666666666666667	52.61358189219686
1.3833333333333333	56.86727176801071
1.4000000000000001	60.83775831007324
1.4166666666666667	64.34031586524179
1.4333333333333333	67.47108878173367
1.45	70.29453412669591
1.4666666666666668	72.68603335663556
1.4833333333333334	74.62096872174902
1.5	76.3070757395468
1.5166666666666668	77.46197746881512
1.5333333333333334	78.25053480872793
1.55	78.56543729490659
1.5666666666666667	78.38106139976117
1.5833333333333335	77.86449154730212
1.6	76.8985711207597
1.6166666666666667	75.44881946721705
1.6333333333333333	73.53096995769272
1.6500000000000001	71.28354520504786
1.6666666666666667	68.55693568292713
1.6833333333333333	65.43017834645457
1.7	62.024796100121875
1.7166666666666668	58.23204531540796
1.7333333333333334	54.06524954831161
1.75	49.548798598579026
1.7666666666666666	44.735888794778305
1.7833333333333334	39.54880156933325
1.8	34.285129683373725
1.8166666666666667	28.827405181187487
1.8333333333333335	23.214949224856298
1.85	17.386079576601446
1.8666666666666667	11.409172603314687
1.8833333333333333	5.35736476116324
1.9000000000000001	-0.7085295544648034
1.9166666666666667	-6.760185239065095
1.9333333333333333	-12.786487235608604
1.95	-18.75944566490722
1.9666666666666668	-24.65839406743362
1.9833333333333332	-30.415306555911684
2.0000000000000004	-35.95385148121386
2.0166666666666666	-41.33965680322444
2.033333333333333	-46.55706431742976
2.05	-51.528780929339746
2.0666666666666664	-56.179541156836706
2.083333333333333	-60.46415851626193
2.0999999999999996	-64.58580549395248
2.1166666666666667	-68.34749584612712
2.1333333333333333	-71.57605611885356
2.15	-74.56182479190221
2.1666666666666665	-77.03695865935634
2.183333333333333	-79.00310504384777
2.1999999999999997	-80.75157245430336
2.2166666666666663	-81.94449336226853
2.233333333333333	-82.75157380557425
2.25	-83.25240576124787
2.2666666666666666	-83.32982152372227
2.283333333333333	-82.83457392910026
2.3	-81.94806959422556
2.3166666666666664	-80.6572818676753
2.333333333333333	-78.84100159853847
2.3499999999999996	-76.7317844509846
2.3666666666666667	-74.2166077214984
2.3833333333333333	-71.22509892258847
2.4	-67.85836988431339
2.4166666666666665	-64.25456209828957
2.433333333333333	-60.45367980415472
2.4499999999999997	-56.24217415689395
2.4666666666666663	-51.670643183958475
2.483333333333333	-46.83091307407352
2.5	-41.7946545359282
2.5166666666666666	-36.607591362379424
2.533333333333333	-31.251008472174703
2.55	-25.75328348905964
2.5666666666666664	-19.997925581052414
2.583333333333333	-14.255232813808618
2.5999999999999996	-8.512253985706423
2.6166666666666667	-2.6161931857215563
2.6333333333333333	3.2517738699150414
2.65	9.213900647316109
2.6666666666666665	15.083357972258057
2.683333333333333	20.790475721864595
2.6999999999999997	26.44263370523072
2.7166666666666663	31.88719452971327
2.733333333333333	37.16144733891264
2.75	42.229665442479586
2.7666666666666666	47.01419004296184
2.783333333333333	51.47984858556765
2.8	55.74680796581606
2.8166666666666664	59.56552485821123
2.833333333333333	63.2022638237471
2.8499999999999996	66.45461412286431
2.8666666666666667	69.31800794238029
2.8833333333333333	71.75058312182739
2.9	74.0260318937494
2.9166666666666665	75.66826424038459
2.933333333333333	76.93091651839336
2.9499999999999997	77.81745078103336
2.9666666666666663	78.30222405189477
2.983333333333333	78.27499551595452
3.0	77.77968653189987
3.0166666666666666	76.92976612622692
3.033333333333333	75.53569305189126
3.05	73.69485370624716
3.0666666666666664	71.37948822243857
3.083333333333333	68.78039970707437
3.0999999999999996	65.8798724030521
3.1166666666666667	62.50536834897434
3.1333333333333333	58.73030756132107
3.15	54.5253885057582
3.1666666666666665	50.1258070753413
3.183333333333333	45.33136113088352
3.1999999999999997	40.35558891812798
3.2166666666666663	35.158598797982336
3.233333333333333	29.558503538059426
3.25	23.94734054336527
3.2666666666666666	18.254902853291583
3.283333333333333	12.334319625394471
3.3	6.321266263585073
3.3166666666666664	0.32699741013811945
3.333333333333333	-5.726191531159884
3.3499999999999996	-11.742759483159148
3.3666666666666663	-17.711945928045623
3.3833333333333333	-23.64183044998572
3.4	-29.429956630589913
3.4166666666666665	-34.96449707425438
3.433333333333333	-40.34433571621645
3.4499999999999997	-45.592545710575564
3.4666666666666663	-50.51775185142753
