mass_A
t	x
0.0	49.25890079502247
0.03333333333333334	56.700671225022944
0.06666666666666667	62.42782690519394
0.09999999999999999	66.22887904716598
0.13333333333333336	67.8059067334232
0.16666666666666669	67.26204641194076
0.2	64.56024520536508
0.2333333333333333	60.252367145087845
0.26666666666666666	54.5286860647889
0.3	47.24396550445991
0.33333333333333337	38.321995274908005
0.3666666666666667	28.06265629603425
0.4	16.78746013901494
0.4333333333333333	5.21972400409922
0.4666666666666667	-6.118624878741713
0.5000000000000001	-16.65495155369436
0.5333333333333333	-26.711905853062575
0.5666666666666667	-35.908582929047924
0.6	-44.22502515976154
0.6333333333333333	-51.12818828294982
0.6666666666666666	-56.16199941059935
0.7	-58.92263616494719
0.7333333333333333	-59.62354945496699
0.7666666666666666	-58.33837358536377
0.7999999999999999	-55.4584284565299
0.8333333333333333	-50.96382906725833
0.8666666666666666	-44.7148225448025
0.8999999999999999	-36.96743759890481
0.9333333333333332	-27.822299704439928
0.9666666666666667	-17.410082366270757
0.9999999999999999	-6.366115722562398
1.0333333333333334	4.666209047036574
1.0666666666666667	15.34134771284917
1.1	25.76546087499301
1.1333333333333333	35.764162048258555
1.1666666666666667	45.15360434955713
1.2	53.390474600082854
1.2333333333333334	59.890771094415726
1.2666666666666668	64.69268773798856
1.3	67.25965508388427
1.3333333333333335	67.95182873981528
1.3666666666666667	66.88895738162662
1.4000000000000001	64.02836154777313
1.4333333333333333	59.28859866259407
1.4666666666666668	52.74931709902759
1.5	44.4097748416514
1.5333333333333334	34.67345741082116
1.5666666666666667	23.848509845253517
1.6	12.763394331955539
1.6333333333333333	1.5553650231255745
1.6666666666666667	-9.496523782276626
1.7	-20.190371328822692
1.7333333333333334	-30.251435751928142
1.7666666666666666	-39.59645771008192
1.8	-47.37041272620431
1.8333333333333335	-53.47090325345019
1.8666666666666667	-57.421138346903575
1.9000000000000001	-59.509676635104
1.9333333333333333	-59.620841976645494
1.9666666666666668	-57.846000629826875
2.0000000000000004	-54.3303551356714
2.033333333333333	-49.31776031996125
2.0666666666666664	-42.604453029809434
2.0999999999999996	-34.05053167873987
2.1333333333333333	-24.245615182475916
2.1666666666666665	-13.906278646526602
2.1999999999999997	-3.204876911237392
2.233333333333333	7.517344696805623
2.2666666666666666	18.384081231523652
2.3	29.087442817698644
2.333333333333333	39.05925157941161
2.3666666666666667	47.49150421381094
2.4	54.55620478207814
2.433333333333333	60.280014965844174
2.4666666666666663	64.27470276584202
2.5	66.4166925519925
2.533333333333333	66.3779760027293
2.5666666666666664	64.50426303426266
2.5999999999999996	61.1009965225318
2.6333333333333333	55.81534067408077
2.6666666666666665	48.79511730429786
2.6999999999999997	39.974855201203894
2.733333333333333	30.044201019305746
2.7666666666666666	19.617124484770585
2.8	8.847003759460193
2.833333333333333	-2.1751402063806324
2.8666666666666667	-13.268885638113517
2.9	-23.788668151998735
2.933333333333333	-33.366398319798776
2.9666666666666663	-41.765414906919744
3.0	-48.5193121567909
3.033333333333333	-53.85856221581699
3.0666666666666664	-57.094643997090685
3.0999999999999996	-58.19338020382841
3.1333333333333333	-57.83064817216652
3.1666666666666665	-55.68815452918929
3.1999999999999997	-51.62450952141754
3.233333333333333	-45.65724748767272
3.2666666666666666	-37.978240080336576
3.3	-29.02768438396876
3.333333333333333	-19.528860471593106
3.3666666666666663	-9.426087761958655
3.4	1.3968430871524617
3.433333333333333	12.442508862761457
3.4666666666666663	23.023173354875127
3.5	33.20524752652412
3.533333333333333	42.47664686861563
3.5666666666666664	50.549354610747486
3.5999999999999996	57.21585460431177
3.6333333333333333	62.12232747174201
3.6666666666666665	65.22431770177619
3.6999999999999997	66.67794286889549
3.733333333333333	66.2954163503488
3.7666666666666666	63.90663298971063
3.8	59.42468262056312
3.833333333333333	53.11305459204132
3.8666666666666663	45.3306092794036
3.9	36.42137788677613
3.933333333333333	26.35513949183715
3.9666666666666663	15.614698903700827
3.9999999999999996	4.410120059367699
4.033333333333332	-6.634311749006855
4.066666666666666	-17.515238086850644
4.1000000000000005	-27.702265253002594
4.133333333333334	-36.7819175079961
4.166666666666667	-44.498235837810086
4.2	-50.48304135694909
4.233333333333333	-54.97787072672324
4.266666666666667	-57.818426801063396
4.3	-58.66861167552983
4.333333333333334	-57.64947654905248
4.366666666666667	-54.5313360171194
4.4	-49.38218838566209
4.433333333333334	-42.920346563765605
4.466666666666667	-35.073107040626525
4.5	-25.92782865094088
4.533333333333333	-15.913883517442258
4.566666666666667	-5.439136999592819
4.6000000000000005	5.3609039883261005
4.633333333333334	16.304172542039822
4.666666666666667	26.917655224699757
4.7	36.704608618594676
4.733333333333333	45.274828451403295
4.766666666666667	52.530931815435366
4.8	58.44648751899868
4.833333333333334	63.00719000422342
4.866666666666667	65.88037702997818
4.9	66.51830478238881
4.933333333333334	65.1066099801591
4.966666666666667	61.839214405803915
5.0	56.99877071954293
5.033333333333333	50.35752390996217
5.066666666666667	42.11601017713443
5.1000000000000005	32.678148171222375
5.133333333333334	22.399206073741
5.166666666666667	11.633915978755255
5.2	0.45059226518426954
5.233333333333333	-10.636528893110125
5.266666666666667	-20.91754766681865
5.3	-30.123428567171544
5.333333333333334	-38.377994861013434
5.366666666666667	-45.89736367298676
5.4	-51.845090984334405
5.433333333333334	-55.818100844986844
5.466666666666667	-57.69534381771379
5.5	-57.60022065379266
5.533333333333333	-55.85644080185713
5.566666666666667	-52.50374596389551
5.6000000000000005	-47.242030079443765
5.633333333333334	-40.33543807439142
5.666666666666667	-32.01666757667434
5.7	-22.68900479317645
5.733333333333333	-12.716368511684863
5.766666666666667	-1.8226517490163303
5.8	9.327508933027133
5.833333333333334	20.21460037176965
5.866666666666667	30.37894982659796
5.9	39.76701686380969
5.933333333333334	48.48474707427064
5.966666666666667	55.88595695966697
6.0	61.479725148328754
6.033333333333333	65.22230098273715
6.066666666666667	67.17260730255683
6.1000000000000005	67.32082781395266
6.133333333333334	65.42489370609943
6.166666666666667	61.327447247553465
6.2	55.34233689403143
6.233333333333333	47.659173093345004
6.266666666666667	38.40667807194521
6.3	27.933290478343707
6.333333333333334	16.989011840857273
6.366666666666667	5.944821255258006
6.4	-4.931773607345889
6.433333333333334	-15.850271947748666
6.466666666666667	-26.379957969095102
6.5	-35.54081258844175
6.533333333333333	-43.1116658184836
6.566666666666666	-49.32456882321523
6.6000000000000005	-54.06704912190784
6.633333333333334	-56.92650653610278
6.666666666666667	-57.75356516100655
6.7	-56.475591046009725
6.733333333333333	-53.58542927661776
6.766666666666667	-49.17323828237895
6.8	-42.73958535827953
6.833333333333334	-34.82208747034056
6.866666666666667	-25.8152039910847
6.9	-15.866408769963044
6.933333333333334	-5.488940433828333
6.966666666666667	4.999097992316962
7.0	15.869358090017414
7.033333333333333	26.469983630078133
7.066666666666666	35.4497664051909
7.1000000000000005	44.2713953247584
7.133333333333334	51.96224643198994
7.166666666666667	58.21055800922582
7.2	62.5425710227785
7.233333333333333	65.11363867650257
7.266666666666667	65.85840930480899
7.3	64.85294418296726
7.333333333333334	62.11228922203546
7.366666666666667	57.4294489690233
7.4	50.847308538742965
7.433333333333334	42.79129325743
7.466666666666667	34.03193356076869
7.5	24.54246856449251
7.533333333333333	14.287684961604981
7.566666666666666	3.0463798149982324
7.6000000000000005	-8.440534345336204
7.633333333333334	-18.86129124221989
7.666666666666667	-27.877745721296236
7.7	-36.05140892689221
7.733333333333333	-43.63368974335728
7.766666666666667	-49.75840490384965
7.8	-53.63812485570085
7.833333333333334	-55.35408088421147
7.866666666666667	-55.57553263543568
7.9	-54.005025029231916
7.933333333333333	-50.66403317971427
7.966666666666668	-45.43312302074119
8.000000000000002	-38.630910933879676
8.033333333333333	-30.848749220156122
8.066666666666666	-22.310717881202066
8.100000000000001	-12.750481011338223
8.133333333333333	-2.132480225842386
8.166666666666668	8.617608022708197
8.2	19.09868896606784
8.233333333333333	29.378382222796432
8.266666666666666	39.0640980699599
8.299999999999999	47.438123032370214
8.333333333333332	54.319863833454605
8.366666666666665	59.71172502806459
8.399999999999999	63.466379025552186
8.433333333333332	65.47939792063696
8.466666666666667	65.49981532301948
8.5	63.329940650247664
8.533333333333333	59.410291214145246
8.566666666666666	54.27815194748919
8.6	47.53200914907873
8.633333333333333	38.88133681103048
8.666666666666666	29.06272021320578
8.7	18.857954952066024
8.733333333333333	8.918701631556956
8.766666666666666	-1.4568508202181363
8.799999999999999	-12.018079543546008
8.833333333333332	-21.730691261710064
8.866666666666665	-30.51305910492053
8.899999999999999	-38.466363657313394
8.933333333333332	-45.255632723154434
8.966666666666667	-50.48995895559344
9.0	-54.15965113839806
9.033333333333333	-55.779776567496214
9.066666666666666	-55.511945119821206
9.1	-53.45908470091544
9.133333333333333	-49.68252815799357
9.166666666666666	-43.823071816142516
9.2	-36.53449236403591
9.233333333333333	-28.168579634470206
9.266666666666666	-18.825139087519887
9.299999999999999	-8.668736802979112
9.333333333333332	2.018650017314286
9.366666666666665	12.737694684333206
9.399999999999999	22.71171333437971
9.433333333333332	31.98303227183456
9.466666666666667	40.809406445516544
9.5	49.03281066746072
9.533333333333333	55.92259466154272
9.566666666666666	61.16624595047884
9.6	64.1570013912715
9.633333333333333	65.87185528012523
9.666666666666666	66.37612627456397
9.7	64.6509894798393
9.733333333333333	59.924204544398464
9.766666666666666	53.24798114698106
9.799999999999999	45.36692281569711
9.833333333333332	36.957635445255306
9.866666666666665	27.135040976966053
9.899999999999999	15.383667037609172
9.933333333333332	3.4631426080599397
9.966666666666667	-6.543436797792282
10.0	-15.960441381064442
10.033333333333333	-25.990119351061793
10.066666666666666	-35.71358934027282
10.1	-42.97560259580578
10.133333333333333	-47.72550745931645
10.166666666666666	-51.58680965923102
10.2	-54.90123477289697
10.233333333333333	-56.09930000999614
10.266666666666666	-54.45558407620169
10.299999999999999	-50.965245379774814
10.333333333333332	-46.54805375986032
10.366666666666665	-40.79708265016953
10.399999999999999	-33.27909914903668
10.433333333333332	-24.00282526876478
10.466666666666667	-13.677124031999455
10.5	-3.748685854020067
10.533333333333333	6.19768593612676
10.566666666666666	16.650204300902857
10.6	26.89823955635589
10.633333333333333	36.40877999344471
10.666666666666666	44.625366041715466
10.7	51.53467548579479
10.733333333333333	57.31249395045032
10.766666666666666	62.07134243137969
10.799999999999999	64.89555872361794
10.833333333333332	65.9233894146308
10.866666666666665	65.25296729663259
10.899999999999999	62.63378539404951
10.933333333333332	57.55431496878967
10.966666666666667	50.283827999091756
11.0	42.02875691487023
11.033333333333333	32.82220097021619
11.066666666666666	22.508210261271103
11.1	11.477793791464507
11.133333333333333	0.8885594424384919
11.166666666666666	-9.264187129881208
11.2	-19.55035564912825
11.233333333333333	-29.456925492629722
11.266666666666666	-37.98879101344383
11.299999999999999	-44.77276199836294
11.333333333333332	-50.28307111940515
11.366666666666665	-54.73028753252774
11.399999999999999	-57.1156998814495
11.433333333333332	-57.041206271358675
11.466666666666667	-54.96865023354482
11.5	-51.51061979832636
11.533333333333333	-46.45355076573165
11.566666666666666	-39.72028129558211
11.6	-31.50860610230106
11.633333333333333	-22.44918854590972
11.666666666666666	-12.654759566284639
11.7	-2.388162234819191
11.733333333333333	8.55397181390552
11.766666666666666	19.4794740203794
11.799999999999999	29.521950866148273
11.833333333333332	38.62916348428266
11.866666666666665	47.00196622165609
11.899999999999999	54.32142114840977
11.933333333333332	60.211793812385764
11.966666666666667	64.33809296243024
12.0	66.45610895994119
12.033333333333333	66.66556736557064
12.066666666666666	65.04822080447107
12.1	61.55687338018416
12.133333333333333	56.178826424536254
12.166666666666666	49.22613284856308
12.2	40.82608836659014
12.233333333333333	31.441254331224258
12.266666666666666	21.033263115003734
12.299999999999999	9.719007367449507
12.333333333333332	-1.727422606612123
12.366666666666665	-12.633772751938608
12.399999999999999	-22.7698449298301
12.433333333333332	-32.05738801081449
12.466666666666667	-40.38904053212113
12.5	-47.48621799924658
12.533333333333333	-52.63436955497431
12.566666666666666	-55.81363257476286
12.6	-57.19816708621258
12.633333333333333	-56.57313530379108
12.666666666666666	-54.179077271404225
12.7	-49.79562770226548
12.733333333333333	-43.935795263790936
12.766666666666666	-36.78391980588563
12.799999999999999	-28.461409631404166
12.833333333333332	-18.950808782796315
12.866666666666665	-8.405709380834622
12.899999999999999	2.215164991276339
12.933333333333332	12.646362082989668
12.966666666666665	22.795696850225596
13.0	32.73378056839741
13.033333333333333	41.96016660870501
13.066666666666666	50.17141218431746
13.1	56.87483993275421
13.133333333333333	61.929703807092125
13.166666666666666	65.33231893876385
13.2	66.8603422630782
13.233333333333333	66.52401202776068
13.266666666666666	64.09066983480707
13.299999999999999	60.125598964880766
13.333333333333332	54.3610623182681
13.366666666666665	46.978374024331885
13.399999999999999	38.06947950709079
13.433333333333332	27.75568472207854
13.466666666666665	16.76466146455519
13.5	5.9613896565987545
13.533333333333333	-4.955983639211439
13.566666666666666	-15.642554992937761
13.6	-25.904126551854887
13.633333333333333	-35.03001670753483
13.666666666666666	-42.59165412035341
13.7	-48.75683658104012
13.733333333333333	-53.036225685745165
13.766666666666666	-55.60211434693204
13.799999999999999	-56.41202685688725
13.833333333333332	-55.146817045783536
13.866666666666665	-51.86450300820408
13.899999999999999	-47.12948017289446
13.933333333333332	-40.8474177691605
13.966666666666665	-32.82417574561063
14.0	-23.73016309726748
14.033333333333333	-13.842426388092775
14.066666666666666	-3.5459628530009866
14.1	6.862874544100038
14.133333333333333	17.36098021156633
14.166666666666666	27.66568097778574
14.2	37.35430507343304
14.233333333333333	45.883952730888865
14.266666666666666	53.29310855066066
14.299999999999999	59.227319846713414
14.333333333333332	63.4245902955345
14.366666666666665	66.10605945717774
14.399999999999999	67.01976355679668
14.433333333333332	65.91676018035625
14.466666666666665	62.965789002290904
14.5	58.33210481877407
14.533333333333333	51.65512880346719
14.566666666666666	43.45736376279265
14.6	34.238470043783394
14.633333333333333	24.072962886863962
14.666666666666666	13.403187151387584
14.7	2.400839244463924
14.733333333333333	-8.745054222909829
14.766666666666666	-19.43869680985503
14.799999999999999	-29.207639935163087
14.833333333333332	-37.67182801327985
14.866666666666665	-44.69076163905257
14.899999999999999	-50.36566578227868
14.933333333333332	-54.3827646665529
14.966666666666665	-56.260483479396925
15.0	-56.40663915442414
15.033333333333333	-54.699815884696164
15.066666666666666	-50.94241387421184
15.1	-45.521347369265555
15.133333333333333	-38.272436096652115
15.166666666666666	-29.733412914567424
15.2	-20.616477011729756
15.233333333333333	-11.02683447791432
15.266666666666666	-0.5917265876430804
15.299999999999999	10.453322101236068
15.333333333333332	21.063232320647188
15.366666666666665	30.922672294548732
15.399999999999999	40.13250386084613
15.433333333333332	48.35889471412045
15.466666666666665	55.565337096391346
15.5	60.99049706869451
15.533333333333333	64.41818066279862
15.566666666666666	66.30593039270164
15.6	66.8560794231021
15.633333333333333	65.65196714623235
15.666666666666666	62.089861649114965
15.7	56.27201502204369
15.733333333333333	48.607840618259644
15.766666666666666	39.977657374666165
15.799999999999999	30.484059175448834
15.833333333333332	19.985007099809224
15.866666666666665	8.794911239632398
15.899999999999999	-2.535463219615991
15.933333333333332	-13.69413076004136
15.966666666666667	-23.97512133902896
15.999999999999998	-33.05404791670193
16.033333333333335	-40.89360005803886
16.066666666666663	-47.689594233368354
16.1	-53.320118973170764
16.13333333333333	-57.054337190188306
16.166666666666664	-58.43275738352591
16.2	-57.88620648856474
16.23333333333333	-55.2415069103275
16.26666666666667	-50.79461757632461
16.299999999999997	-44.97303484112743
16.333333333333336	-37.54600970021701
16.366666666666667	-28.77971605952493
16.400000000000002	-18.8142281839919
16.433333333333334	-8.299434490585355
16.46666666666667	2.5286763321728642
16.5	13.801707880209989
16.533333333333335	24.739692962165606
16.566666666666666	34.419206166592204
16.6	43.292791977308156
16.633333333333333	51.297143400491365
16.666666666666668	58.233350218408674
16.7	63.53021000781624
16.733333333333334	66.60934208347228
16.76666666666667	67.58537208859516
16.8	66.73046239322926
16.833333333333336	64.33692635218588
16.866666666666667	60.07895808713798
16.900000000000002	53.53822076480034
16.933333333333334	45.35337197298989
16.96666666666667	36.18981307123184
17.0	26.335321777368193
17.033333333333335	15.598480154000441
17.066666666666666	4.142330735700767
17.1	-7.500076314449842
17.133333333333333	-18.06953754252433
17.166666666666668	-27.585905727555115
17.2	-36.602485143870325
17.233333333333334	-44.63774317091625
17.26666666666667	-51.16658604932198
17.3	-55.838235309351006
17.333333333333336	-58.735113894658724
17.366666666666667	-59.4452199863654
17.400000000000002	-58.231790341987704
17.433333333333334	-54.766609484227814
17.46666666666667	-49.73816805848574
17.5	-43.49545814537103
17.533333333333335	-35.76880770332875
17.566666666666666	-26.123668407700308
17.6	-15.242669095337163
17.633333333333333	-4.392369302970081
17.666666666666668	6.404987007650021
17.7	17.27797476044421
17.733333333333334	27.60100392773532
17.76666666666667	37.28920288391035
17.8	45.49836722019998
